SDSS_NAME,M_u,M_g,M_r,M_i,M_z,M_FUV,M_NUV,M_2j,M_2h,M_2k,M_W1,M_W2,community
012434.82-040102.5,-23.909466169024853,-24.073616721652066,-24.286177192413906,-24.28360085175829,-24.4506412196622,-24.42757099984772,-24.272596416358283,-24.630120184782843,-24.85961780910036,-25.504358875735097,-25.94354238596297,-26.798506427256346,0
012449.79-095614.4,-23.813807394420664,-23.957455674431827,-24.285401160227405,-24.47961750787189,-24.6100310872152,-23.428260370599094,-23.71406655962218,-24.55964159871033,-24.931898610810517,-25.39529012956507,-26.145286774027102,-27.22012904262591,0
012602.99-000822.5,-22.472243841765483,-22.769028504591397,-23.227035469035425,-23.304359814821893,-23.54767855188211,-21.882821707271752,-22.23509755446292,-23.95952385678579,-24.250175382651047,-25.068011695447137,-25.63988470128817,-26.43052612777532,0
012631.75+274335.3,-23.041615555195047,-23.2281303426584,-23.51971033505516,-23.57514654948623,-23.943274329631155,-22.485161682488343,-22.68113973233197,-24.02422243914862,-24.664127476129345,-25.175892895155457,-25.867869213891503,-26.632539417102706,0
012657.02+315353.0,-22.347836404934974,-22.55814609759728,-22.750238958461317,-22.881121554765844,-23.059734241948004,-22.075121342890505,-22.049201295563865,-22.57098756230694,-23.261719403999773,-23.664746834280525,-24.603097876248132,-25.283920879798888,0
012747.76+263639.6,-23.988981918381512,-24.118432096984844,-24.33575035555761,-24.312965820971687,-24.59452771041849,-23.382950251451195,-23.403943058763826,-24.163651874046128,-24.355175029501577,-24.726416455646127,-25.572785410007796,-26.387325805959705,0
012927.87+112146.2,-22.23611669218304,-22.34078668061799,-22.549269659620364,-22.640679835798124,-22.947934255736243,-16.098461406618707,-15.07434247247515,-23.13278044962485,-23.817979574055933,-24.02690991614145,-24.539441618358268,-25.20395156583517,0
012936.19+211717.5,-22.206378391465744,-22.26973353422744,-22.72100306256913,-22.925616434992435,-23.13799704882027,-21.78756647339914,-21.835279652082928,-23.50815637311229,-24.06225767211935,-24.491142275903886,-25.048597587178264,-25.613400227727407,0
012946.71+150457.2,-22.32519317895884,-22.570853618501264,-22.884032728702937,-23.03380357615204,-23.463537826264325,-20.08054206830758,-19.97010945224547,-23.65776382457528,-24.17928369858144,-24.475281644719598,-24.16966147401585,-24.749017406051543,0
013022.33+331523.8,-22.61522171217925,-22.738892862039428,-22.83203636716633,-23.02351792143335,-23.31520377879291,-22.309166613506918,-22.3040818813787,-23.47506410470719,-23.883014698310443,-24.57223070432087,-24.99569990871468,-25.854549477548208,0
013032.74+311940.4,-23.500482001339225,-23.733982992015648,-24.126449575027657,-24.207379423235405,-24.314886540496328,-22.77974472649923,-23.310981789964487,-24.573584662626867,-24.94065856882468,-25.515359794312054,-26.03834811469501,-26.851848981631218,0
013041.67+004000.3,-23.808329805325013,-23.906521180271955,-24.133352696366583,-24.220554294637594,-24.3276388729742,-23.70593561131517,-23.560840242170475,-24.638590327981564,-24.79743889122829,-25.266522928626827,-26.009670565563454,-26.85800510514232,0
013052.46+012711.0,-23.71172560430678,-23.90692297434868,-24.152446864516428,-24.21656340012808,-24.372529558073506,-23.34616466122426,-23.36286550715616,-23.80853093077943,-24.366425093678785,-24.953096102545164,-25.690937610960283,-26.49732523875,0
013056.74+255009.4,-23.058135011411636,-23.25430974157697,-23.468483445807227,-23.51617801109621,-23.898548129306945,-22.532874155615342,-22.421395183553308,-23.732985470139337,-24.29260155269319,-24.38391893890345,-24.96388348771519,-25.670842031893617,0
013304.82+323039.7,-23.040880402362347,-23.0466575572019,-23.239963823469967,-23.195529542819344,-23.36457723616264,-22.61402203303912,-22.804534528214585,-23.83416020323896,-23.995161988000675,-24.792181551215847,-25.381343816977207,-26.27051595469933,0
013307.00+033904.5,-23.293582656258227,-23.456308170608203,-23.66489990660453,-23.67819069265361,-23.9862083850292,-23.18782656305349,-23.27150787091881,-23.86495102520675,-24.048927734561264,-24.761162830073005,-25.412648747346523,-26.162481373769268,0
013324.62+242741.3,-23.3859893750884,-23.741061001450664,-24.019309933542885,-24.14193577077604,-24.468802446901098,-23.133592620327462,-23.23085735206548,-24.175608018086518,-24.75310165617527,-25.214932866958662,-25.805908447190223,-26.65676982886333,0
013418.19+001536.7,-23.864879758358263,-24.053531508915437,-24.37666070246211,-24.398786048760048,-24.68903968408356,-23.60762454172956,-23.635859927104327,-24.620016356334464,-25.10045609965085,-25.91951075989889,-26.538324023720104,-27.279841856779772,0
013419.37+014647.9,-23.1764175434954,-23.418659186830503,-23.64536006020894,-23.61688914239772,-23.94619557307054,-22.424237996336892,-22.671669095178657,-24.11367000593218,-24.62257283535751,-25.1865349628539,-25.749405440206903,-26.65183852696181,0
013529.14+241719.3,-22.28656001252588,-22.57616250681092,-22.92087371022505,-23.085928864616555,-23.455727693538936,-21.501480709803413,-21.817336013643654,-23.762216844460685,-24.431598856167746,-24.793433514519357,-24.935072087884315,-25.648326499248228,0
013555.89+004016.8,-23.362459192217223,-23.67147700402073,-24.117400477712767,-24.30126105589524,-24.584301397178766,-21.32818778638984,-22.528869018144675,-24.612297493054754,-25.15694691726037,-25.492997958201848,-25.948182761670413,-26.791455245771303,0
013625.38+123623.7,-22.470601408191392,-22.531039941035043,-22.79616084494195,-22.85463880617542,-23.14805508461765,-21.962894712758462,-21.964713811722607,-23.493064226747272,-23.68762529983396,-24.425615313058657,-24.538196468419518,-25.23554561628729,0
013652.05+303915.7,-22.76079440338413,-23.053420257350176,-23.60525109048318,-23.71178793498126,-23.937819594837645,-22.46505198096168,-22.58786808544401,-24.04449614724824,-24.838850558632124,-25.328271078032238,-25.883388108508104,-26.71028789190276,0
013901.55-010615.4,-21.916013582608013,-22.113101126288665,-22.31207360910817,-22.36501987557479,-22.63174192822547,-22.015938658667217,-22.1365281500736,-23.27446440774028,-23.508396759237325,-23.950840950238188,-23.222079983350422,-23.87133846038397,0
013915.23+221748.6,-23.382752467519133,-23.54467452616492,-23.94056199112332,-23.93949353866552,-24.149538372277945,-22.859075949008705,-23.058068937734475,-24.04569762278696,-24.316924338217397,-25.030850095652085,-25.897936901077745,-26.792860266503062,0
013930.17+011518.3,-22.18773757325008,-22.53418389138415,-22.869699145979077,-22.885824796532784,-23.204104048819357,-20.774536138886816,-21.601928832786275,-23.121385052947137,-23.325856772446077,-24.12749190499476,-24.5703567509926,-25.123780008789584,0
013955.76+061922.5,-24.054812452665047,-24.0712611961947,-24.38526954391201,-24.401827008260437,-24.335806228031355,-23.6672251830854,-23.93682063455589,-24.242489301233007,-24.83163401226863,-25.2166338999449,-26.16611099009637,-27.03876218737724,0
014017.06-005003.0,-24.35010934578669,-24.438320762855906,-24.558112217549148,-24.628365482493138,-24.88089709265312,-24.589585343688483,-24.651885163052235,-24.54838550318413,-24.809568484946684,-25.221293475366853,-26.23163156838149,-26.84642397188559,0
014035.01+234451.1,-23.8098299435948,-23.99944136822483,-24.21603759916732,-24.2798447085748,-24.63699461239452,-23.43746953303468,-23.439899450395345,-24.846245421188385,-25.001379898027707,-25.373146650167488,-25.75679730295706,-26.507586274454976,0
014104.73+185145.9,-22.36259141529177,-22.75754485680435,-23.19153070901549,-23.317312095986637,-23.529415182614,-19.33218585453909,-19.351631367677435,-23.572830576912708,-24.26480462221752,-24.66828237866328,-25.33444456152104,-26.216829758905444,0
014136.39-001019.7,-22.95298673560353,-22.99810707665125,-23.11390854231481,-23.110505044228532,-23.48934054088227,-23.071316253260743,-23.052497720881316,-23.018774132042147,-23.65050066915954,-24.03348801244213,-24.91980322228962,-25.719780660579254,0
014214.78+304955.2,-22.40422054705998,-22.68976319821053,-23.03392158200097,-23.08460388100393,-23.419906742232182,-22.13769086359789,-22.11114363722052,-23.55575365708897,-24.05063664841293,-24.46101384606577,-24.813802015925976,-25.65171732450166,0
014310.11+332721.0,-22.41699134827505,-22.592150590799385,-22.861043295056906,-22.936712515636163,-23.225978360170203,-21.677938864274065,-21.84953533808517,-23.272274904348308,-23.904438963614627,-24.165534918859223,-24.488991288079248,-25.174562673173256,0
014627.33+052432.4,-23.36621351513036,-23.605972812872174,-23.999309971194048,-24.193575608228603,-24.37846446900189,-23.31443958055699,-23.29032987505705,-24.59971326788824,-24.859856161964817,-25.351871697071516,-25.938143272386885,-26.889505822061864,0
014648.42+315224.5,-23.470174911222056,-23.600141345539413,-23.89600843399583,-23.984624477198185,-24.259298970116223,-23.414732661232268,-23.337256007016983,-23.66348591717356,-24.137444238212694,-24.442194543732715,-24.862056567168747,-25.61537793149341,0
014718.40-082449.8,-25.102462546315586,-25.215340876305625,-25.45032748126233,-25.490962402365444,-25.629686060916125,-25.124521291510742,-24.95905425625563,-25.426573349276868,-25.71819907815085,-26.254271357845557,-26.913329965510407,-27.8043057816424,0
014723.27+144320.8,-22.35038218595244,-22.487452439786647,-22.99815557684597,-23.0791961068346,-23.28893862677036,-21.990505437128466,-22.25917054301746,-23.202604058289328,-24.128493443793637,-24.790320747234592,-25.03578881935847,-25.80937740812579,0
014837.49+040522.7,-22.009341849868147,-22.266161983926114,-22.60692462690081,-22.701324610546774,-22.992157160034573,-22.061105644281664,-21.97510738321682,-23.194129604439983,-23.752033452714038,-24.08227556221599,-24.45725968238075,-25.111162426029814,0
014931.01+074852.7,-23.10089417690045,-23.24822611293803,-23.445688058259737,-23.46842567677148,-23.62725698585485,-23.1303977855821,-23.0663394805031,-23.568496905641837,-23.86245558823638,-24.522612199462483,-25.169732558129493,-26.02732756852903,0
015025.35+091450.9,-21.830001583605476,-21.945625573964318,-22.32798405303895,-22.43242864172578,-22.988985142028238,-22.4540628300022,-22.26741685748528,-23.44442221254228,-23.98732132295761,-24.206735864289843,-24.256372587369007,-24.809242555317557,0
015108.77+164205.6,-23.078807836027977,-23.27625485416082,-23.67162636784276,-23.73734688755112,-23.818379437775626,-22.246290841461075,-22.34062397791121,-24.055998825104812,-24.674230254401035,-25.482736077927814,-26.158412101348056,-27.020019538796607,0
015136.19+170140.5,-24.45343594814473,-24.62090548669659,-24.841457824206795,-24.811112272277768,-24.958783199815837,-23.92301447532861,-24.28373939449822,-25.314782292029264,-25.575156229406563,-26.07073120472433,-26.653236502788967,-27.638739365134462,0
015259.22+321728.7,-21.71757727430471,-22.084583110920477,-22.61003681747316,-22.744901641698792,-23.036636192594543,-21.534748036883748,-21.82980395432576,-23.29204531944681,-23.87081660724392,-24.35768658382041,-24.333858855768227,-24.97500665799666,0
015308.86+165150.8,-23.06098619638515,-23.26496528870561,-23.71047171608191,-23.827949237132888,-23.985870607153668,-21.40008882466376,-22.222877327199917,-24.307473514495616,-24.57089948729898,-25.174677908864847,-25.844487677961208,-26.733983806814816,0
015312.60+222600.6,-21.957292785660037,-22.20295548218565,-22.771492077793045,-22.941611818633863,-23.26674291368592,-21.538522957214635,-21.49106391197908,-23.765677030514684,-24.220483278955086,-24.75797438361916,-25.18182890049929,-25.906996791011046,0
015324.15-100034.7,-23.04012354320349,-23.127398938984797,-23.276354556091817,-23.306354914391605,-23.649153791402757,-23.014351958672822,-23.069682176002367,-23.49137793372122,-23.87903513527556,-24.265299468183915,-25.05428055372788,-25.714955456991618,0
015444.01+043708.6,-21.967757193118292,-22.01163328179356,-22.256011252545548,-22.35170456659672,-22.520074076953577,-21.702468418833543,-21.70914090074983,-22.95445233658784,-23.04742800761669,-23.67298851061984,-24.22955113841196,-24.925857147775652,0
015629.06+000724.3,-22.01751200498725,-22.21162074933698,-22.474893645545876,-22.50320734765697,-22.865945684732413,-22.08167944170067,-22.253099278200786,-22.80916271497609,-23.19869975731732,-23.67055913177144,-24.38514446317734,-25.163118850589388,0
015715.32+315419.0,-22.405775693436077,-22.478563977668983,-22.82115025645383,-22.92285959303136,-23.29616552534311,-22.21141473004915,-22.39783261251305,-23.579006894610885,-24.037895063541654,-24.360296507228917,-24.43399715318033,-25.10486067637716,0
015722.26+113723.9,-22.16946839538711,-22.64668557655537,-23.21618150479816,-23.26547736995053,-23.520928118612236,-20.78743657703187,-21.519150202007868,-23.52430652620589,-24.52579877091744,-24.69413712225541,-25.430484195200773,-26.276801430047577,0
015738.88+185721.1,-23.099822797284016,-23.254010916910172,-23.488685481536592,-23.620414066055844,-23.83996607746871,-22.794547081237084,-22.649627197313524,-24.16577668359827,-24.592810244133503,-25.4785109783592,-25.53079062522649,-26.29740170542718,0
015846.05-014940.5,-23.310066908883744,-23.388900230442538,-23.531041366312056,-23.7363004726574,-23.886276111010545,-22.939397113987923,-23.00969455480467,-24.078205233076307,-24.522615687176124,-24.954525235013037,-25.471611410702693,-26.41691047932164,0
015913.18+040441.4,-23.55964489536993,-23.64272101634773,-23.998358101605756,-24.17320389468784,-24.30983251980782,-23.15094166303336,-23.50958416962939,-24.63822852580152,-24.842934414534632,-25.482605698479368,-25.73648003984332,-26.61241306025232,0
020002.14+021655.8,-22.964881382723235,-23.13959985475362,-23.5927415671366,-23.693318663253464,-24.02761397360849,-22.279553957351,-22.52184344208655,-24.19567520717012,-24.381459121500765,-24.958468541056035,-25.361828744775835,-25.95120351866389,0
020011.52-093126.2,-22.594902771309595,-22.713742641566924,-22.89890857855993,-22.955113061555387,-23.3772713129148,-22.05031793296227,-22.307420818150167,-23.677984925816407,-23.869669503131963,-24.00320857137857,-24.54995001588742,-25.22031267522057,0
020115.53+003135.0,-21.85618436251713,-21.943350506126915,-22.149285458791244,-22.242929674050245,-22.861142949573683,-21.83639976452624,-22.342482212685283,-23.16886139220708,-23.36350334019964,-23.86492212314628,-23.808304273663268,-24.456108854516568,0
020326.22-051020.5,-23.651093380100058,-23.76141539530027,-24.182026370782225,-24.385328909890656,-24.6247812072789,-22.52503578849394,-23.47925114262152,-24.671812407628927,-24.96752490316992,-25.632286810232408,-26.10204991101345,-26.841934508838325,0
020354.68-060844.0,-22.52182908136158,-22.812676695087628,-23.099204978902065,-23.22513106101236,-23.538267876842507,-22.13551345818075,-22.344231069462516,-23.87581914984385,-24.021219009285915,-24.963734209715657,-24.616103481011518,-25.477612028404007,0
020421.06-040818.9,-23.00452756093563,-23.266486402676616,-23.680308143042733,-23.868774964321062,-23.92546175001024,-22.564713152766583,-22.892863002227493,-24.506961888427657,-24.63326867941455,-25.38062300767525,-25.80718198772953,-26.82083571057676,0
020435.18-093154.9,-23.8470897506456,-23.949113712169027,-24.30964573417384,-24.37414011856565,-24.484518418114813,-23.91911702546812,-23.69195107116636,-23.901672031506354,-24.382743599525107,-25.213745915882736,-25.88606731792608,-26.732626219000814,0
020536.33-041711.3,-21.74206257509216,-22.080368552068474,-22.51663442770949,-22.74679411115811,-23.055584976647705,-21.20166661220171,-22.47494138251746,-23.78143907355465,-24.32681023341404,-24.919047753802097,-24.440475384874745,-24.986467329077342,0
021301.09+034454.9,-22.948611487950284,-23.12449940293461,-23.523825226608075,-23.66612794792619,-23.80585471199496,-22.889041046914038,-22.658449594334428,-23.86270241424611,-24.43031388160419,-24.944754482819015,-25.261714521206603,-25.972104287145736,0
