SDSS_NAME,M_u,M_g,M_r,M_i,M_z,M_FUV,M_NUV,M_2j,M_2h,M_2k,M_W1,M_W2,community
170827.42+382238.7,-22.643214923293947,-22.890670646515943,-23.161544469407016,-23.20244509786197,-23.41997737847005,-21.75880149580651,-22.201763060485245,-23.161870293722423,-23.9221818099763,-24.15598898186553,-24.6647160883797,-25.49352391539967,1
171404.20+302700.3,-23.946592627291743,-24.041241883901357,-24.213968287770555,-24.238798555695663,-24.314101773646467,-22.351981745902936,-23.32990212851188,-24.55122701067354,-24.750937724662585,-25.031751458360432,-25.73434361197973,-26.67079910697897,1
171550.38+410337.3,-23.629067409467552,-23.71502571268807,-24.1015358796704,-24.21023728565727,-24.30097257237201,-23.552059757438244,-23.467395220549896,-24.598887232643467,-25.012372319011444,-25.27680904011828,-25.958677386978348,-26.89519930368797,1
172026.70+554024.2,-23.698125485705447,-23.74823098770281,-23.91627729272749,-23.954335446082247,-24.127321402965624,-23.19446368446735,-23.394568710761,-23.91957415530488,-24.462638186397964,-24.56578524177732,-25.11399796015319,-25.82626125960984,1
173052.71+602516.7,-23.7093510692591,-24.01290159806528,-24.4765065748457,-24.724701040382293,-24.987642160147264,-22.819566250344863,-23.39227217236757,-24.9949638524678,-25.41472189895997,-25.22689389083216,-26.11830765557905,-26.89185199584341,1
203725.23-053746.9,-24.143120293870748,-24.26801507846831,-24.53270173451452,-24.630018587884464,-24.73856213099086,-23.696317641017128,-23.46121202229492,-24.886974804183588,-25.2418910640027,-25.57867816989936,-26.06988603894853,-26.94236254532047,1
204045.28-062422.4,-24.253390337789508,-24.29888539520183,-24.648629263357783,-24.88453710456365,-24.904363664902483,-23.674179817713053,-23.916923904701783,-25.0274414930318,-25.314013096009763,-25.647315110727487,-25.947340462352766,-26.710258127584297,1
210001.24-071136.3,-26.133743925099047,-26.31325007530568,-26.69394454392417,-26.739412941780568,-26.90544958879132,-25.54278309078629,-25.517850762861222,-26.708719713708664,-26.861661546307424,-27.14513458943392,-27.66982423358439,-28.641551936327144,1
211126.12+050112.9,-23.20747446545367,-23.60329244389797,-23.93562253507802,-23.98571328130677,-24.150569971628403,-22.8390235808623,-23.032375035873788,-24.31076412371161,-24.553176551813227,-24.983305096481462,-24.95979018246642,-25.72027321857778,1
212521.99-000736.7,-24.350410246017177,-24.440782035453772,-24.349621261197605,-24.75117766697309,-24.875054687945,-16.140329372616794,-18.561202224977933,-25.26093126011671,-26.755154454018683,-26.87354928513177,-26.12092853840085,-27.05186717755066,1
212715.34-062041.7,-23.98302873457621,-24.22956623039014,-24.604253610227456,-24.61935938154168,-24.87316628053986,-23.783338287322845,-24.084564160380413,-24.877213601430977,-24.97955326067613,-25.33458204199989,-25.98020102081092,-26.690299992177568,1
213440.84+040613.4,-23.54466670936697,-23.967075057880685,-24.318725112080653,-24.429883513885297,-24.71619274924857,-18.35420550742615,-17.905586772855113,-25.07470099225638,-25.349971674228676,-25.988396214497037,-25.67199392718946,-26.374270351109235,1
214100.52+041129.5,-23.89697104547199,-24.178747520044286,-24.546952155772185,-24.643317725190894,-24.84166717500172,-18.60983590244044,-18.11116311327501,-25.12373387990772,-25.89650303741772,-25.60438935581709,-26.27671944911552,-27.099901759017747,1
214337.32-004724.1,-22.70796633469732,-22.87241594034403,-23.25924452855957,-23.239554774595,-23.459665655524827,-22.782294992793656,-22.72297400163493,-23.48795257033132,-24.28123671460232,-24.204220599884163,-24.79831831622564,-25.586831198543543,1
214638.87-014946.3,-23.9212719663086,-24.13530057152146,-24.552414384092224,-24.70602310808557,-25.0200641863652,-22.229261957694835,-23.23511935288153,-25.278619984991085,-25.68106412677755,-25.46274711162924,-26.55775367271193,-27.61703365769472,1
214843.56+001054.5,-24.036824625838594,-24.23851216028135,-24.538553389788795,-24.61411846552069,-24.783219575070063,-22.83017076063553,-23.29972256590699,-25.005692759854803,-25.39720055668181,-25.71716572167349,-26.373372507064044,-27.300702626056115,1
214914.69+023902.8,-24.744782235994634,-24.76480346006075,-25.029506383871407,-25.18343643276067,-25.28389636499473,-23.179705752213405,-24.70483864943853,-25.205002473832906,-25.383135803901403,-25.309094556883178,-26.324862284879853,-27.05357178672313,1
214937.85+120546.1,-24.661612441314464,-24.931963006535742,-25.282987626667417,-25.32968976292968,-25.52707340299701,-23.74998312483184,-24.45745683755466,-25.88723955466307,-25.94060073732788,-26.05639376938629,-26.50722789910374,-27.29193072799628,1
215747.49+024724.9,-23.202912959797523,-23.38957187452029,-23.76633486584104,-23.96668536456001,-24.15046053916263,-23.42511668179104,-23.442534911423564,-24.653284019447344,-25.187774356347376,-25.58433114412809,-25.81240654987153,-26.699670982543367,1
215818.98+020849.7,-24.392694660159627,-24.66944842812403,-24.99471846683183,-25.07855999083585,-25.31867692126054,-24.743573659366607,-24.52344303587295,-25.330996956495035,-25.671966742462896,-25.98883875722688,-26.46865387320031,-27.28999758637942,1
215825.88-001804.7,-22.72822365466396,-23.12824145960037,-23.67649640669943,-23.86172572707355,-24.254057792380436,-21.760192999799997,-21.949311325211116,-23.759274411579757,-23.865764164296028,-24.51514278455027,-24.90932365553488,-25.56039370471676,1
215918.73+233015.0,-23.422472936990903,-23.86994964754599,-24.14222071879805,-24.351293120993414,-24.664557010691794,-21.075792056798733,-22.43316511630303,-24.749190447421,-25.23643187788329,-25.143084174057662,-26.005442188231463,-26.63776511532912,1
220355.55+005516.6,-23.115042542843774,-23.589931686918305,-24.013296052139705,-23.99550781208657,-24.311257878617564,-22.52666686237062,-23.30114310458505,-24.77296399365624,-24.958862649013845,-25.01710386677402,-25.88687218265396,-26.57106496342682,1
221815.62+010842.2,-23.54756647762482,-23.71559111183667,-24.180098976869377,-24.35599572654454,-24.54539198929298,-22.72392951011658,-23.241562692351405,-24.53682937084436,-25.421457256528782,-25.46651802558585,-26.028459596531988,-26.92852404934695,1
222600.52+252053.2,-21.90074057642732,-22.177819129501767,-22.60033670841616,-22.78420757502432,-23.173086440765346,-21.463076266758662,-21.71031927522429,-23.3325356915548,-24.19282947559403,-24.16202592811768,-24.66173205400799,-25.54310875244149,1
223109.07-080900.5,-23.290386649809385,-23.47866372241746,-23.7140750273372,-23.77108720419024,-24.07121056392312,-23.509553949845465,-23.2901881992764,-23.95992773424335,-24.782815756577484,-24.51473074783883,-24.97901036038775,-25.805122897434096,1
223335.27+053101.3,-22.964091067004944,-23.191626329769228,-23.62566384462302,-23.74813832158669,-23.92575148042289,-22.53917597271417,-22.66505265098344,-23.934104411616943,-24.19361300766712,-24.46413953866331,-24.79858807906287,-25.64191832593312,1
223628.14+231316.4,-23.33255332553055,-23.55002211926942,-23.82700631918238,-23.978180981395443,-24.15844224446597,-23.14859023495231,-23.286775410793386,-24.87873099714368,-25.17723519947018,-25.3453240697129,-25.943493037362863,-26.694908537025317,1
224013.41-083628.7,-23.421162288616497,-23.76089209557508,-24.079237844931377,-24.233360784450777,-24.41229120507656,-23.27428541110065,-23.680521768380856,-24.94812000465035,-25.313844837267,-25.441350439119635,-25.9426172537817,-26.98954914345836,1
224548.47+193323.5,-23.581987233517808,-23.733160812930297,-23.951171340487424,-24.04216874932667,-24.22468469101381,-23.168759388558843,-23.33411694595706,-24.545291622709208,-24.57059135022285,-24.48867108824344,-25.279362162032665,-26.036503672755504,1
225307.36+194234.6,-22.959515144898614,-23.43911771546161,-24.013890992045415,-24.175242223754783,-24.421528558175297,-22.723202742189773,-22.984349004151998,-24.529779117613632,-24.673619379099325,-24.92341332125561,-25.334357902624443,-25.863489019261163,1
225309.43+005111.9,-23.32048109511488,-23.557494392318507,-24.036122817410632,-24.185079951425763,-24.406779710875256,-22.321209717195917,-22.76199069227654,-24.500787503601597,-25.067708768777607,-25.41100094820221,-25.85272680990527,-26.73168213123568,1
225350.08+140210.3,-24.859656690173686,-25.056190662185053,-25.37822040905859,-25.461637983185064,-25.588048985655423,-23.960216277272902,-24.75977571171232,-25.81259797266132,-26.854009235862097,-26.21318649070491,-26.76413729477864,-27.75161193281953,1
225442.28+244734.5,-22.234545853893707,-22.473991856865265,-22.960332277127137,-22.973630598165936,-23.15025445370222,-21.001768945684223,-22.14791353479177,-23.46405963664407,-24.74464109618656,-24.42299490384596,-24.61706728430084,-25.353025196726417,1
225900.19+173420.5,-23.264438036972077,-23.569607014462694,-23.8981043230661,-23.998237786881223,-24.21415799363093,-20.570297693243543,-22.815034826084275,-24.880284201177776,-25.887354390280738,-25.46692933711094,-25.9229476837632,-26.61650522731864,1
225947.54+053447.4,-23.615688305794983,-23.86459307528513,-24.27523465157508,-24.439403083683978,-24.615213960273323,-21.84127215931131,-23.24257650414305,-25.100688943730532,-25.56446183983472,-25.273659792055167,-25.98439325852442,-26.729982077167747,1
230449.00-010050.6,-24.1004718101034,-24.346735744133177,-24.75463235700908,-24.833487858351848,-25.00388756730527,-23.358686703834515,-23.958093927467967,-25.33589742888125,-25.643210432643706,-25.458379538789,-25.806992576920557,-26.730080599308938,1
231101.69+182744.6,-23.96192006166182,-24.20591486242159,-24.567040015795055,-24.593444342697357,-24.75054652203199,-23.76917520885334,-23.938485877981904,-25.34776493878228,-25.55157045438314,-25.88034371366973,-26.37349695649393,-27.36711361454213,1
231210.47+241022.5,-23.46856397623553,-23.78244124597398,-24.16174658489267,-24.301006530274837,-24.438920920501783,-22.80214320072688,-23.289481018353367,-24.481561510321374,-25.04556002274486,-25.21538486096173,-26.27598592297736,-27.142553830153187,1
231509.34+001026.2,-24.273321889637018,-24.42399316674157,-24.75304802801696,-24.75694334050718,-24.90187659963752,-23.26615098114942,-23.96494080815366,-25.07400679172864,-25.28214224618562,-25.593172633471088,-26.38983482605417,-27.376084265774924,1
231635.00-002841.7,-24.42918236311744,-24.48174916737392,-24.79998000017681,-24.84520175159192,-24.953850963044214,-23.09139016028241,-23.833264043741213,-24.83670585412101,-25.41213733446176,-25.58155580825583,-26.395604763325387,-27.34838857824304,1
231805.97+182706.7,-23.04898719830712,-23.279927964254146,-23.81369239090249,-23.97057848870872,-24.25113385912104,-22.24614500948944,-22.62652833101087,-24.314297695524388,-24.699562416639385,-24.891819819780068,-25.28409810290125,-25.899816898873617,1
231857.26-002931.9,-24.253553680126984,-24.374190124074676,-24.770009274541213,-24.9644919908841,-25.223756824560027,-23.24967910195269,-23.877882307728576,-25.439669066530808,-25.764546815260303,-26.14752325127592,-26.720194579657264,-27.62677068769696,1
231928.83+044951.3,-24.21172514110466,-24.34998952480611,-24.798557924114085,-24.862415468557597,-25.02986412841712,-23.66430385876661,-23.84220250063115,-24.77176501633448,-25.207363405962635,-25.25698837280386,-26.342712356348155,-27.22142438179929,1
232202.60+211356.5,-24.31098915300355,-24.509068515389558,-24.81942948309172,-24.891303332124988,-24.9689131816166,-23.79681726550377,-24.349987644014984,-25.309644873927144,-25.61927722721461,-25.94217631408392,-26.573965697750037,-27.372506010304207,1
232214.72-103725.1,-24.51979644458549,-24.58361655455422,-24.89121973897217,-25.08236053206913,-25.05259438553773,-24.35284379059814,-24.329307165147117,-24.789791208779736,-25.27354136903812,-25.33822404522045,-26.053934458786262,-26.979041364462898,1
232356.15+163314.2,-24.15911699319358,-24.24344677515475,-24.604677578421967,-24.725488503190395,-24.9137019367149,-23.20673227019722,-23.92882523841002,-24.982544538778267,-25.54690223902532,-25.649096397710448,-26.15152924731814,-27.007513604334456,1
232533.05+165554.9,-23.510961923952102,-23.765351463687168,-24.178497591814697,-24.26847148859095,-24.42812765177796,-22.63131588352287,-23.48888497982112,-24.786945683379827,-24.822575175823275,-23.97305922975288,-24.87948311345605,-25.48986939877204,1
232605.03+035903.0,-24.0581120212325,-24.24304420574849,-24.63975942844949,-24.6113336516998,-24.743756744929644,-22.00454259955072,-23.386871844506224,-24.47793483011851,-24.976202028026087,-25.33955709688346,-26.06489719295266,-26.81890368769276,1
232649.80+043508.5,-23.819757438855756,-24.03889191854725,-24.503300153484265,-24.67284640298732,-24.831079211254867,-23.0181439705026,-23.164471688402102,-24.892248181466616,-24.834262055524803,-25.25554309725308,-25.561203342471472,-26.20841837996695,1
232654.29+090811.5,-23.455355620224783,-23.773781509932704,-24.29770975026022,-24.441137578127837,-24.8104341448941,-22.61116861537176,-23.30957067522842,-24.90094818582096,-25.04589701063893,-25.32721123434517,-25.2073366603113,-25.925502928878267,1
232734.66+032332.9,-24.493365671193104,-24.684926111848505,-25.003457631817792,-24.999557074093765,-25.20080152107651,-24.813226107984278,-24.65426410284426,-25.27685375704043,-25.50671431036853,-25.751163621587263,-26.387512876850764,-27.183120968309225,1
232805.48+065119.0,-23.86063788886836,-23.95770698614201,-24.24364184998912,-24.332946272103907,-24.37984631815184,-23.164499619747087,-23.107702429545387,-24.320483722848422,-24.84411352116344,-25.112292895266584,-25.304624299677283,-26.036158805468112,1
232941.89+263054.8,-23.93638805817991,-24.1197145560034,-24.55624637546319,-24.644950516678648,-24.909906457396755,-22.69166418282092,-23.502353827662837,-24.880117475560912,-25.4572801320158,-25.517027009424112,-26.0359884445186,-26.94383380361627,1
233353.27+284430.8,-21.87897925539448,-22.4066985661838,-22.886128847332827,-22.967903170691567,-23.30303879636286,-20.374941036208533,-20.90294036151133,-23.39718527003896,-24.129555914886257,-24.00402154565733,-24.781529332515493,-25.61828401489052,1
233908.79-000637.8,-23.153756814826952,-23.37459744881605,-23.729588543878016,-23.83951862896277,-24.095786383506773,-22.473775129563588,-22.785253014997288,-24.137658192411045,-24.72926491197237,-24.748999682052517,-25.40981101277284,-26.34933941342812,1
233936.09+111034.5,-23.2305431742289,-23.454031573089992,-23.931805669699735,-24.078618204206744,-24.331295337238423,-22.27492902553261,-22.302089665951456,-24.03334575374941,-24.662317969482444,-24.72043421096387,-25.523580138296985,-26.38680906103808,1
234415.08+324713.2,-23.05774722026957,-23.17467968651989,-23.467077977065284,-23.477877750640136,-23.70182035382706,-22.759888407593436,-22.55925600021442,-23.557105383491564,-24.268248388479115,-24.36466178973688,-25.08986470870921,-25.915062812406795,1
234500.43-005936.0,-25.06687842313857,-25.11582899429296,-25.45963808133185,-25.47605349261333,-25.581871711863396,-23.92434312043798,-24.348653777186826,-25.450913710437582,-25.5813647646058,-25.717057997423318,-26.44949510929541,-27.403674211421823,1
235409.17-001947.9,-22.68411173855053,-22.96913242350557,-23.46312455243323,-23.593582798206405,-23.874039172535586,-22.08062387593374,-22.30667577871131,-23.76554803618404,-24.51534324698788,-24.57329429020856,-25.58387980955364,-26.493976713548225,1
235451.67-040503.4,-23.218166757111288,-23.562965233802043,-23.958368811544776,-24.19549330930082,-24.44249478638612,-23.05793151509093,-23.351096524307977,-24.760107027336492,-25.0101427120792,-25.262842598381354,-25.457890394579746,-26.15912325458783,1
235700.36+052700.1,-23.26550452075179,-23.517533514122064,-23.78235034574041,-23.93927669544552,-24.169508424894357,-23.45360181153043,-23.79788255570769,-24.84474554116389,-25.107560666601827,-25.56168545942672,-25.64975172784694,-26.547304964544235,1
235720.28+111234.1,-23.767205543218356,-23.94652298771721,-24.30909885225305,-24.309430337746434,-24.47013987004204,-23.72741660339432,-23.68967418389738,-24.71243689868029,-25.357745901532198,-25.27988203698695,-25.917127285063543,-26.700885675857503,1
235736.27+003056.4,-23.81904922520437,-23.991970564741862,-24.34761973314701,-24.52945853752236,-24.76540321697328,-22.89435931896745,-23.5320018991696,-24.842011109554317,-25.335362645826745,-25.04309881485261,-26.01099629635936,-26.919793943268036,1
235945.78+251909.4,-23.465044255896025,-23.601986279966656,-23.75981443299291,-23.805740012159102,-23.985430626190453,-23.0733404051274,-23.019847992302918,-23.72254453091245,-24.195514538774635,-24.19882588620077,-25.12049366061309,-25.94804394820551,1
235946.11+220030.2,-24.01547572493279,-24.26240013004204,-24.52567146439034,-24.518591332537795,-24.662677046644784,-23.84879418923032,-24.119475663461667,-24.33793159061348,-24.96603173060897,-25.335127470132772,-26.076378441336157,-26.80742021857091,1
