SDSS_NAME,M_u,M_g,M_r,M_i,M_z,M_FUV,M_NUV,M_2j,M_2h,M_2k,M_W1,M_W2,community,u_g,g_r,r_i,i_z,FUV_NUV,j_h,h_k,W1_W2,opt_mir
163229.70+144518.3,-24.431851708480416,-24.55540165308791,-24.743370490448747,-24.851600287099814,-25.128782652159973,-21.91795408756019,-23.29473553087107,-25.088587383255916,-25.166412120246186,-25.951728254572423,-26.42881096578621,-27.46427278307724,2,0.12354994460749325,0.18796883736083814,0.10822979665106658,0.2771823650601597,1.376781443310879,0.07782473699026937,0.7853161343262371,1.0354618172910328,1.577210678686395
163302.10+392427.4,-25.313495088944297,-25.467432437795026,-25.805646987547373,-25.97378388995326,-26.1960948276806,-23.58250521825504,-24.74689719308874,-26.32680195527166,-26.41021279096851,-26.656662232733417,-27.26857859622016,-28.22322075219043,2,0.15393734885072874,0.33821454975234744,0.1681369024058874,0.22231093772733956,1.1643919748336984,0.08341083569685281,0.24644944176490569,0.9546421559702694,1.2947947062668987
163302.66+234928.5,-26.39446076749494,-26.67705548317788,-27.070708187789503,-27.23509578497115,-27.32890840005996,-24.96575111033342,-25.997636802268275,-27.51993708195391,-27.348406544349903,-27.629540751436767,-28.17210021286506,-28.966775339994783,2,0.28259471568294003,0.39365270461162183,0.16438759718164775,0.09381261508880812,1.0318856919348534,-0.17153053760400638,0.28113420708686476,0.7946751271297217,0.9370044278939105
163323.63+354408.3,-24.317489639284656,-24.891157881024693,-25.36495163809962,-25.474054707466586,-25.61533255800144,-23.21353665981656,-24.11263206264157,-25.78592273899682,-25.921640826136205,-26.430866594856067,-26.631135356042595,-27.5720998652625,2,0.5736682417400374,0.473793757074926,0.10910306936696657,0.14127785053485553,0.8990954028250115,0.13571808713938438,0.5092257687198618,0.9409645092199064,1.1570806485760095
163344.28+321601.6,-23.20254335676877,-23.4621781471328,-23.82559296042316,-23.90652374925816,-23.983114258405323,-22.1479332019944,-23.03714822363113,-24.342073222022265,-24.379986777834635,-24.874435530350944,-24.968158770815307,-25.613524773544384,2,0.2596347903640286,0.36341481329036185,0.08093078883499771,0.07659050914716303,0.8892150216367298,0.03791355581236999,0.49444875251630904,0.6453660027290766,1.061635021557148
163523.19+475403.3,-24.638354940283985,-24.736505173898227,-25.02186862440978,-25.14460886696287,-25.349409178683143,-23.617216200446663,-24.545175591142907,-25.82659367317809,-25.861598299272224,-25.9658833399508,-26.682522957034724,-27.656519099132755,2,0.09815023361424124,0.28536345051155365,0.12274024255308902,0.20480031172027324,0.9279593906962447,0.03500462609413546,0.10428504067857602,0.9739961420980308,1.5379140900718546
163600.37+432802.7,-24.451919100219868,-24.76531779801089,-25.08742908670378,-25.252492456376423,-25.533670443093964,-21.309130035795228,-23.390872170218227,-25.817499768537736,-25.93091483028586,-26.1681184473976,-26.85297437883765,-27.81426088956372,2,0.3133986977910226,0.32211128869288785,0.16506336967264446,0.281177986717541,2.081742134422999,0.11341506174812466,0.23720361711173865,0.9612865107260689,1.6004819224612277
163608.85+111529.2,-24.54104163489153,-24.838279233393934,-25.279091329182325,-25.505145043261173,-25.793296683964723,-23.04413098928236,-23.767501621316484,-26.15774966516615,-26.1536472501667,-26.5806568799756,-26.989322994501386,-27.956549670674264,2,0.2972375985024023,0.44081209578839164,0.2260537140788479,0.2881516407035498,0.7233706320341255,-0.004102414999451298,0.4270096298089001,0.9672266761728778,1.4841779512402127
163618.36+280618.9,-25.221448917950323,-25.239542808406345,-25.514165567926167,-25.68799860661425,-25.841749676601182,-20.888244830257666,-24.64189423071857,-25.759406205724936,-25.77788499139686,-26.1901795629978,-27.24012024418744,-28.179443768989625,2,0.018093890456022166,0.27462275951982207,0.17383303868808397,0.15375106998693155,3.7536494004609047,0.01847878567192396,0.4122945716009383,0.9393235248021838,1.5521216375731903
163636.50+264809.2,-23.11732769035972,-23.466573171380887,-23.86104774500994,-24.2142989867811,-24.2311606707473,-22.64128532128969,-23.0987923145512,-24.48638310150664,-24.84364308369552,-25.201224347849017,-25.46056744065398,-26.279998574873957,2,0.3492454810211676,0.39447457362905425,0.35325124177115796,0.01686168396620147,0.4575069932615108,0.3572599821888822,0.3575812641534952,0.8194311342199789,1.2462684538728794
163709.31+414030.8,-24.21168925089312,-24.675064433674876,-24.90824904504142,-24.978177548243387,-25.08288248507853,-23.99578811256537,-24.409560044448188,-25.62049665816549,-25.648363557841257,-26.03594028108047,-26.742205587635603,-27.58184278402087,2,0.46337518278175693,0.23318461136654278,0.06992850320196808,0.10470493683514448,0.4137719318828168,0.027866899675768053,0.38757672323921355,0.8396371963852687,1.7640280393922154
163738.82+335324.4,-24.202802839575472,-24.271520975556708,-24.51926479842111,-24.53824321690825,-24.623053493706028,-23.611723600097022,-24.05796612579879,-24.85561254774092,-24.749462522997543,-25.50902227582851,-26.11851614852672,-27.08307675754608,2,0.06871813598123566,0.24774382286440044,0.018978418487140658,0.08481027679777853,0.44624252570176637,-0.10615002474337842,0.7595597528309668,0.9645606090193617,1.5802729316184703
163847.27+171340.0,-25.083361319315586,-25.41750437288356,-25.780326839685102,-25.967555082973536,-26.208368456105703,-22.317986844855444,-24.17812227790778,-26.57560267120604,-26.5359948925996,-27.16043021516351,-27.278261159492665,-28.277297029742037,2,0.33414305356797414,0.36282246680154273,0.18722824328843402,0.24081337313216622,1.860135433052335,-0.03960777860643816,0.6244353225639117,0.9990358702493722,1.3107060765191285
164346.89+434645.0,-24.34446863612877,-24.44233028140488,-24.755104904007823,-24.87315518625925,-25.058504735109288,-22.78756372124532,-24.119173274961447,-25.26537442431844,-24.706473638145752,-25.711490176104395,-26.19999304278283,-27.11585525751499,2,0.09786164527611163,0.31277462260294087,0.11805028225142777,0.18534954885003785,1.3316095537161274,-0.5589007861726891,1.0050165379586424,0.9158622147321616,1.3268378565235786
164845.39+192956.0,-23.760846398030598,-24.08233531938141,-24.492920791036404,-24.49944003040027,-24.677825433782008,-21.855391939689305,-23.41644228389442,-24.9275834226126,-24.983145075216918,-25.067992832966222,-26.471093995372424,-27.377355456433303,2,0.321488921350813,0.4105854716549935,0.006519239363864671,0.17838540338173914,1.561050344205114,0.05556165260431811,0.08484775774930498,0.906261461060879,1.9716539649721554
165321.72+435159.2,-24.4481599230537,-24.622437796901767,-24.96678584110328,-25.07934472571247,-25.23265316504009,-23.135490733895733,-24.490103444215222,-25.598029665164567,-25.391125291698494,-25.9018823907956,-26.611135360234552,-27.38282258580638,2,0.17427787384806592,0.34434804420151366,0.11255888460918939,0.1533084393276205,1.3546127103194898,-0.20690437346607382,0.5107570990971055,0.7716872255718279,1.531790634522082
165338.67+634010.6,-21.85769968104012,-22.150029700496653,-22.480283082209343,-22.58574712609188,-22.62718216488906,-21.30391799513349,-21.53102159392069,-22.97643792167805,-22.889374762131435,-23.910383042281826,-24.538487669224857,-25.46299427627524,2,0.29233001945653214,0.3302533817126907,0.10546404388253805,0.04143503879717869,0.22710359878720254,-0.08706315954661292,1.0210082801503901,0.9245066070503825,1.9527405431329754
165432.54+225722.4,-24.055666719433276,-24.62068520064325,-25.208803054430668,-25.398258497591858,-25.5861171248407,-19.18337536933808,-20.565496666753653,-25.92101485137258,-25.708133601182983,-26.2455424538113,-26.80638053816921,-27.69286208447672,2,0.5650184812099752,0.5881178537874163,0.18945544316119012,0.1878586272488434,1.3821212974155728,-0.21288125018959647,0.5374088526283174,0.8864815463075075,1.4081220405773536
165638.97+265120.1,-23.616495343824816,-23.846236610378057,-24.24548694681666,-24.484471328170443,-24.593374495479623,-22.58011361782749,-23.023086968420632,-24.715396865804536,-23.66704936028185,-25.702094531222663,-26.249828314749266,-27.265988170966168,2,0.22974126655324056,0.39925033643860175,0.23898438135378441,0.1089031673091796,0.44297335059314236,-1.0483475055226847,2.035045170940812,1.0161598562169019,1.7653569865788228
165652.55+320551.3,-23.422385821999683,-23.735227318141103,-24.01977381309772,-24.139811898382032,-24.205216851128107,-23.104570362108827,-22.984149326346586,-24.471629312274796,-24.4654534251238,-25.015974318334116,-25.26289887294608,-26.014543389991275,2,0.3128414961414201,0.28454649495661855,0.12003808528431037,0.06540495274607494,-0.1204210357622415,-0.006175887150995152,0.5505208932103152,0.7516445170451931,1.1230869745640497
165658.49+275445.4,-23.92968811876538,-24.170567878940293,-24.57979922019011,-24.78631416885492,-24.85780655966324,-20.186598542446163,-23.892689659207942,-25.67971569243252,-25.387449117493876,-25.85048935427893,-25.558589612509586,-26.33015511790437,2,0.24087976017491286,0.40923134124981786,0.20651494866480746,0.07149239080832004,3.7060911167617796,-0.29226657493864394,0.463040236785055,0.7715655053947827,0.7722754436546673
165742.84+393807.6,-24.523887956301373,-24.685390678468643,-25.07066336919416,-25.29117068701324,-25.439844569335747,-23.635626433784104,-24.46859816034126,-25.89811045731771,-25.75136219395692,-25.94767972327616,-26.35576379020523,-27.17026558689919,2,0.16150272216727046,0.3852726907255182,0.2205073178190773,0.1486738823225089,0.8329717265571546,-0.1467482633607915,0.1963175293192414,0.8145017966939605,1.0645931031919922
165744.60+425730.8,-24.601275094406443,-24.762678699612398,-25.01417332184397,-25.22030087134849,-25.496234200810324,-23.940449353058725,-24.489910486164472,-25.63946712562408,-25.33218286721775,-25.88416453844281,-26.88553952330693,-27.84503297461666,2,0.16140360520595465,0.25149462223157215,0.20612754950451873,0.2759333294618358,0.5494611331057477,-0.3072842584063302,0.5519816712250609,0.9594934513097293,1.6652386519584432
165759.07+480653.3,-25.351530855261643,-25.38635471628617,-25.62253522105101,-25.78341668740429,-25.96640722889347,-24.49936864856758,-25.072089247347293,-26.065020980076145,-26.15536738850594,-26.4559959704581,-27.13528049152325,-28.05206433502569,2,0.0348238610245275,0.23618050476483887,0.16088146635328116,0.18299054148917904,0.5727205987797142,0.09034640842979513,0.3006285819521608,0.91678384350244,1.3518638041189597
165817.31+480229.6,-23.431401779185197,-23.541442226663165,-23.841220361285853,-23.97392092506044,-24.159816540584817,-20.996805912458296,-23.303406575786735,-24.80606542906482,-24.457210492860405,-25.45842834067009,-26.09554071039063,-26.955165859913592,2,0.11004044747796726,0.299778134622688,0.13270056377458772,0.18589561552437672,2.306600663328439,-0.34885493620441466,1.0012178478096843,0.8596251495229623,2.1216197853301892
165931.91+373528.8,-24.054995568308197,-24.30462056969745,-24.593396219330923,-24.629498885353243,-24.72892070856684,-23.450748507092808,-23.917380456833204,-25.00149992608014,-24.67242140984122,-25.39666538388963,-25.738594125213137,-26.56664580169804,2,0.24962500138925492,0.2887756496334717,0.036102666022319596,0.09942182321359638,0.4666319497403961,-0.32907851623891915,0.7242439740484095,0.828051676484904,1.1090952398598937
170017.17+325706.2,-23.858226288260298,-24.256441112335512,-24.64546367884772,-24.819423338133177,-24.96250333828161,-21.586978266924717,-23.98560514009279,-25.363853437020897,-25.406966565683227,-25.838465944637623,-25.937707935631444,-26.534990224129093,2,0.3982148240752146,0.3890225665122067,0.1739596592854582,0.14308000014843358,2.398626873168073,0.043113128662330524,0.4314993789543955,0.5972822884976488,1.118284597498267
170334.04+375410.4,-23.705717547319868,-23.9298835205892,-24.2738216518,-24.39470965201865,-24.58150255987992,-22.83039027489623,-22.94961305550048,-24.382811082653635,-24.490510137886627,-25.15267979356472,-25.58270543812857,-26.256070369043087,2,0.22416597326933285,0.3439381312107983,0.12088800021865254,0.18679290786126757,0.11922278060424674,0.10769905523299173,0.6621696556780918,0.6733649309145164,1.1879957861099193
170518.80+240402.0,-24.682245033327767,-24.77352337922307,-25.04594412101474,-25.0884159705454,-25.17707640905444,-24.58029754069202,-24.59441318011825,-25.014519822374297,-25.07685411290324,-25.481525026603016,-26.602120743696585,-27.557731997729785,2,0.09127834589530437,0.2724207417916702,0.042471849530659966,0.08866043850903793,0.01411563942622962,0.06233429052894479,0.4046709136997748,0.9556112540332009,1.5137047731511828
170648.06+321422.8,-25.791017279784697,-25.90536721990133,-26.231317232163875,-26.43979578786405,-26.628364545546003,-23.44234301462526,-25.40300448719785,-26.820306483133525,-26.596546606666564,-26.98966645897744,-27.23319701702039,-28.05999001847747,2,0.11434994011663235,0.3259500122625454,0.20847855570017515,0.1885687576819528,1.9606614725725926,-0.2237598764669606,0.39311985231087476,0.8267930014570801,0.7934012291563413
171010.90+374905.3,-24.093743093943992,-24.306132623036248,-24.66743547604821,-24.805181931909587,-24.956907448439072,-23.628986037420752,-23.909264575924105,-25.020000777651603,-24.85723144281921,-25.849166960967157,-26.241414179750493,-27.25302863259957,2,0.21238952909225617,0.3613028530119635,0.13774645586137524,0.15172551652948485,0.28027853850335305,-0.16276933483239375,0.9919355181479474,1.0116144528490771,1.4362322478409055
171143.82+310048.6,-24.69641510073752,-24.941045868896545,-25.3514251366888,-25.49640615955545,-25.722270749075168,-22.45268120815112,-24.21098675910539,-25.869539813482184,-25.92316793526558,-26.365305757919277,-27.04611993995785,-28.110924763616435,2,0.2446307681590234,0.41037926779225486,0.1449810228666486,0.22586458951971977,1.7583055509542689,0.053628121783397376,0.44213782265369517,1.0648048236585836,1.5497137804024028
171508.08+552924.9,-24.105734416295437,-24.20140076446217,-24.601435829734758,-24.77295568165717,-24.824573733390107,-22.848088525077127,-23.325580408148237,-24.95513615092938,-24.84487229081209,-25.52185043323553,-25.948992793025752,-26.89855696048391,2,0.09566634816673414,0.40003506527258637,0.1715198519224117,0.05161805173293743,0.4774918830711101,-0.11026386011728917,0.6769781424234402,0.9495641674581563,1.1760371113685828
171510.69+403137.5,-23.34102890462353,-23.621344028720568,-23.87409793905608,-23.958813562260595,-24.082631663068927,-22.665798635788608,-22.91039248189405,-24.50033847966486,-24.52390022605722,-25.001442621235554,-25.34616190633177,-26.20118928296021,2,0.2803151240970365,0.25275391033551386,0.08471562320451298,0.12381810080833233,0.24459384610544177,0.023561746392360305,0.47754239517833597,0.855027376628442,1.3873483440711745
171654.20+302701.4,-24.703062228054744,-24.892997521746317,-25.22354668504377,-25.472428402071323,-25.57437766824806,-23.844320356524168,-24.330688174003484,-25.655283406644248,-25.651512683435904,-25.9452361113482,-26.67048229366348,-27.614040797475504,2,0.18993529369157258,0.3305491632974551,0.24888171702755102,0.10194926617673872,0.4863678174793158,-0.003770723208344151,0.29372342791229755,0.9435585038120244,1.1980538915921564
171704.68+281400.5,-25.969305009630222,-26.104793269924404,-26.362881233834656,-26.52170903212196,-26.799156074486493,-24.08812294093109,-25.41005406646314,-26.868939379386717,-26.78675818548537,-27.170564925086254,-28.22973043519843,-29.060497522856224,2,0.13548826029418137,0.2580879639102527,0.1588277982873052,0.2774470423645319,1.3219311255320498,-0.08218119390134859,0.3838067396008853,0.8307670876577937,1.7080214030764687
